name,longitude,latitude,countryCode,stateProvince,prov,year,key
Lycorma delicatula,-73.999166,40.698124,US,New York,gbif,2025,5827915289
Lycorma delicatula,-73.963813,41.949297,US,New York,gbif,2025,5828090660
Lycorma delicatula,-77.819395,39.09777,US,Virginia,gbif,2025,5828653657
Lycorma delicatula,-71.330107,41.853021,US,Massachusetts,gbif,2025,5828706687
Lycorma delicatula,-77.188431,38.83039,US,Virginia,gbif,2025,5838109475
Lycorma delicatula,-79.803488,36.064111,US,North Carolina,gbif,2025,5840363069
Lycorma delicatula,-84.50688,39.090616,US,Kentucky,gbif,2025,5889669972
Lycorma delicatula,-78.1445,40.355247,US,Pennsylvania,gbif,2025,5889796431
Lycorma delicatula,-75.217895,39.94543,US,Pennsylvania,gbif,2026,6235032883
Lycorma delicatula,-82.216647,36.574802,US,Tennessee,gbif,2026,6252421620
Lycorma delicatula,-77.415925,38.758788,US,Virginia,gbif,2026,6273908039
Lycorma delicatula,-77.108306,38.915922,US,Virginia,gbif,2026,6334300478
Lycorma delicatula,-77.283212,40.230403,US,Pennsylvania,gbif,2026,6353113743
Lycorma delicatula,-73.978968,40.738189,US,New York,gbif,2024,5104620485
Lycorma delicatula,-73.910938,40.714822,US,New York,gbif,2025,5167575527
Lycorma delicatula,-80.149666,40.235883,US,Pennsylvania,gbif,2025,5167798357
Lycorma delicatula,-78.418051,38.184618,US,Virginia,gbif,2025,5199089800
Lycorma delicatula,-73.996158,40.649729,US,New York,gbif,2025,5206675274
Lycorma delicatula,-77.024128,39.000477,US,Maryland,gbif,2025,5206724563
Lycorma delicatula,-77.399117,38.915697,US,Virginia,gbif,2025,5216784670
Lycorma delicatula,-76.920818,38.97447,US,Maryland,gbif,2025,5230504023
Lycorma delicatula,-81.613403,41.511006,US,Ohio,gbif,2025,5231713688
Lycorma delicatula,-81.63027,41.54241,US,Ohio,gbif,2025,5282198386
Lycorma delicatula,-75.137755,39.876051,US,New Jersey,gbif,2022,5292843876
Lycorma delicatula,-77.081653,38.894864,US,Virginia,gbif,2025,5759941946
Lycorma delicatula,-77.078094,39.169831,US,Maryland,gbif,2025,5760364523
Lycorma delicatula,-73.957955,40.723728,US,New York,gbif,2025,5760476080
Lycorma delicatula,-80.254013,40.97247,US,Pennsylvania,gbif,2025,5828604427
Lycorma delicatula,-81.732841,41.424427,US,Ohio,gbif,2025,5830594394
Lycorma delicatula,-77.080783,38.895125,US,Virginia,gbif,2025,5837876865
Lycorma delicatula,-73.948272,40.828572,US,New York,gbif,2025,5840474236
Lycorma delicatula,-78.188061,38.835261,US,Virginia,gbif,2025,5889289536
Lycorma delicatula,-77.15975,39.040905,US,Maryland,gbif,2025,6130774901
Lycorma delicatula,-77.081873,38.894194,US,Virginia,gbif,2026,6320594410
Lycorma delicatula,-77.081714,38.894764,US,Virginia,gbif,2026,6320949806
Lycorma delicatula,-81.48253,41.035337,US,Ohio,gbif,2025,5134032279
Lycorma delicatula,-75.122775,39.710727,US,New Jersey,gbif,2025,5153890184
Lycorma delicatula,-74.210856,40.820508,US,New Jersey,gbif,2025,5205947454
Lycorma delicatula,-84.504045,39.202445,US,Ohio,gbif,2025,5230237309
Lycorma delicatula,-76.655945,40.299197,US,Pennsylvania,gbif,2025,5230405636
Lycorma delicatula,-77.154424,38.887334,US,Virginia,gbif,2025,5231902913
Lycorma delicatula,-76.720526,39.278758,US,Maryland,gbif,2025,5282043632
Lycorma delicatula,-77.02693,38.906013,US,District of Columbia,gbif,2025,5291746082
Lycorma delicatula,-73.150679,40.91002,US,New York,gbif,2025,5292349891
Lycorma delicatula,-74.179816,40.765551,US,New Jersey,gbif,2025,5293135111
Lycorma delicatula,-76.560667,39.177698,US,Maryland,gbif,2025,5293268186
Lycorma delicatula,126.5862,36.741703,KR,Chungcheongnam-do,gbif,2018,1847578624
Lycorma delicatula,-75.514454,40.186665,US,Pennsylvania,gbif,2018,1913715576
Lycorma delicatula,-75.674347,39.824081,US,Pennsylvania,gbif,2018,1933599823
Lycorma delicatula,-74.64266,40.26486,US,New Jersey,gbif,2020,2826373978
Lycorma delicatula,-75.273322,40.194175,US,Pennsylvania,gbif,2020,2873896142
Lycorma delicatula,-76.098519,40.910447,US,Pennsylvania,gbif,2021,3384314150
Lycorma delicatula,-74.328944,40.718406,US,New Jersey,gbif,2021,3385022125
Lycorma delicatula,-74.746605,40.332662,US,New Jersey,gbif,2022,3705810872
Lycorma delicatula,-74.002421,40.652932,US,New York,gbif,2022,3860803313
Lycorma delicatula,-75.705768,40.00965,US,Pennsylvania,gbif,2022,3873659066
Lycorma delicatula,-73.722372,40.962145,US,New York,gbif,2022,3874031813
Lycorma delicatula,-75.11211,39.952745,US,New Jersey,gbif,2022,3963444745
Lycorma delicatula,-74.729963,40.813655,US,New Jersey,gbif,2022,3963700836
Lycorma delicatula,-80.04229,40.333482,US,Pennsylvania,gbif,2023,4421139168
Lycorma delicatula,-74.359694,40.536645,US,New Jersey,gbif,2023,4599936182
Lycorma delicatula,-73.951112,40.832712,US,New York,gbif,2024,4908087068
Lycorma delicatula,-81.669587,41.492308,US,Ohio,gbif,2024,4925951293
Lycorma delicatula,-75.640913,40.660227,US,Pennsylvania,gbif,2024,4926060224
Lycorma delicatula,-80.151804,40.255456,US,Pennsylvania,gbif,2024,4950079641
Lycorma delicatula,-76.71395,39.071992,US,Maryland,gbif,2024,4950130095
Lycorma delicatula,-76.64605,39.318262,US,Maryland,gbif,2024,4952422477
Lycorma delicatula,-77.171525,39.112003,US,Maryland,gbif,2024,4954481399
Lycorma delicatula,-73.261898,40.911708,US,New York,gbif,2024,4976450881
Lycorma delicatula,-73.750575,40.7824,US,New York,gbif,2024,4982006283
Lycorma delicatula,126.470811,36.779667,KR,Chungcheongnam-do,gbif,2017,1699374939
Lycorma delicatula,126.58314,36.742077,KR,Chungcheongnam-do,gbif,2018,1890699805
Lycorma delicatula,-75.077934,40.154417,US,Pennsylvania,gbif,2020,2862501941
Lycorma delicatula,-75.247772,40.05543,US,Pennsylvania,gbif,2020,3067593019
Lycorma delicatula,-74.319022,40.650996,US,New Jersey,gbif,2021,3335079036
Lycorma delicatula,-73.99107,40.776951,US,New York,gbif,2021,3384133414
Lycorma delicatula,-74.71363,40.763988,US,New Jersey,gbif,2021,3384989781
Lycorma delicatula,-74.475722,40.797397,US,New Jersey,gbif,2021,3391714161
Lycorma delicatula,-75.210529,40.171807,US,Pennsylvania,gbif,2021,3399259423
Lycorma delicatula,-75.134308,40.776978,US,Pennsylvania,gbif,2022,3892291701
Lycorma delicatula,-73.67717,40.685937,US,New York,gbif,2022,3902416031
Lycorma delicatula,-74.109308,41.125056,US,New York,gbif,2022,3903011805
Lycorma delicatula,-78.86391,38.088599,US,Virginia,gbif,2022,3912221395
Lycorma delicatula,-73.840695,40.740028,US,New York,gbif,2022,3923357035
Lycorma delicatula,-76.096444,40.910983,US,Pennsylvania,gbif,2022,3923585126
Lycorma delicatula,-75.1783,40.33552,US,Pennsylvania,gbif,2020,3963271343
Lycorma delicatula,-74.280328,40.6777,US,New Jersey,gbif,2022,3963327073
Lycorma delicatula,-73.970777,40.778081,US,New York,gbif,2023,4029187491
Lycorma delicatula,-73.927366,40.870259,US,New York,gbif,2023,4134118571
Lycorma delicatula,-76.552188,40.057039,US,Pennsylvania,gbif,2023,4165503608
Lycorma delicatula,-77.278166,39.379622,US,Maryland,gbif,2025,5088199007
Lycorma delicatula,-79.955367,40.667673,US,Pennsylvania,gbif,2025,5167793729
Lycorma delicatula,-77.354928,38.921117,US,Virginia,gbif,2025,5168164397
Lycorma delicatula,-73.754713,40.762178,US,New York,gbif,2025,5168370165
Lycorma delicatula,-77.336179,38.78523,US,Virginia,gbif,2025,5176622396
Lycorma delicatula,-73.516433,40.670703,US,New York,gbif,2024,5206429749
Lycorma delicatula,-75.561884,39.722374,US,Delaware,gbif,2025,5216309091
Lycorma delicatula,-77.248178,38.989717,US,Virginia,gbif,2025,5217466228
Lycorma delicatula,-78.650932,38.291544,US,Virginia,gbif,2025,5231847398
Lycorma delicatula,-75.669151,40.932899,US,Pennsylvania,gbif,2019,2429302108
Lycorma delicatula,-75.393692,40.617733,US,Pennsylvania,gbif,2020,2626414311
Lycorma delicatula,-75.097941,40.057871,US,Pennsylvania,gbif,2020,2823333170
Lycorma delicatula,-74.807252,40.816448,US,New Jersey,gbif,2020,2864769531
Lycorma delicatula,-75.625489,39.75251,US,Delaware,gbif,2020,2901703622
Lycorma delicatula,-74.970006,40.760359,US,New Jersey,gbif,2020,2963773027
Lycorma delicatula,121.182994,31.075843,CN,Shanghai,gbif,2020,3070690522
Lycorma delicatula,-75.103533,40.218072,US,Pennsylvania,gbif,2021,3302260540
Lycorma delicatula,-73.94194,40.575551,US,New York,gbif,2021,3344067173
Lycorma delicatula,-74.59916,40.545644,US,New Jersey,gbif,2021,3384033912
Lycorma delicatula,-74.010944,40.701754,US,New York,gbif,2021,3384400467
Lycorma delicatula,-79.99324,40.443893,US,Pennsylvania,gbif,2021,3384952383
Lycorma delicatula,-74.344844,39.583838,US,New Jersey,gbif,2021,3385064102
Lycorma delicatula,-73.83628,40.759897,US,New York,gbif,2021,3398814204
Lycorma delicatula,-74.94358,40.328525,US,Pennsylvania,gbif,2021,3399239815
Lycorma delicatula,-75.383758,40.121575,US,Pennsylvania,gbif,2022,3858380908
Lycorma delicatula,-77.805519,40.802202,US,Pennsylvania,gbif,2022,3881591975
Lycorma delicatula,-74.014554,40.702936,US,New York,gbif,2022,3892311151
Lycorma delicatula,-73.987128,40.724163,US,New York,gbif,2023,4102586879
Lycorma delicatula,-73.913444,40.761019,US,New York,gbif,2023,4121148188
Lycorma delicatula,-74.21225,40.541167,US,New York,gbif,2023,4162487834
Lycorma delicatula,-78.715934,38.397799,US,Virginia,gbif,2023,4177232162
Lycorma delicatula,-75.179545,39.994593,US,Pennsylvania,gbif,2023,4177239635
Lycorma delicatula,-73.963467,40.662856,US,New York,gbif,2023,4414069735
Lycorma delicatula,-75.279266,40.209869,US,Pennsylvania,gbif,2023,4420816036
Lycorma delicatula,-80.000145,40.44221,US,Pennsylvania,gbif,2024,4525369392
Lycorma delicatula,-74.455345,40.807462,US,New Jersey,gbif,2024,4875487480
Lycorma delicatula,-76.922478,39.2403,US,Maryland,gbif,2024,4910823976
Lycorma delicatula,-73.118469,40.913575,US,New York,gbif,2024,4919102175
Lycorma delicatula,-73.66327,40.967903,US,New York,gbif,2024,4919210829
Lycorma delicatula,-72.077528,41.527727,US,Connecticut,gbif,2024,4935923522
Lycorma delicatula,-78.088439,39.052361,US,Virginia,gbif,2024,4936411578
Lycorma delicatula,-84.429645,39.104730000000004,US,Ohio,gbif,2024,4936738199
Lycorma delicatula,-83.016728,39.996928,US,Ohio,gbif,2024,4946055137
Lycorma delicatula,-77.125659,39.093822,US,Maryland,gbif,2024,4950445347
Lycorma delicatula,117.527213,36.679334,CN,Shandong,gbif,2024,4954352020
Lycorma delicatula,-73.830925,40.615672000000004,US,New York,gbif,2024,4954612693
Lycorma delicatula,-75.691386,40.037465,US,Pennsylvania,gbif,2018,1898824291
Lycorma delicatula,-75.428297,40.195761,US,Pennsylvania,gbif,2019,2273259175
Lycorma delicatula,-76.098525,40.910238,US,Pennsylvania,gbif,2020,2901794292
Lycorma delicatula,-75.679558,39.871422,US,Pennsylvania,gbif,2020,2963889579
Lycorma delicatula,117.94682,42.595089,CN,Nei Mongol,gbif,2016,3031771706
Lycorma delicatula,-74.609825,40.574378,US,New Jersey,gbif,2021,3302292791
Lycorma delicatula,-78.180006,39.185801,US,Virginia,gbif,2021,3337827043
Lycorma delicatula,-74.759195,40.856708,US,New Jersey,gbif,2021,3384036878
Lycorma delicatula,-75.626627,40.445188,US,Pennsylvania,gbif,2021,3415847967
Lycorma delicatula,-74.15921,40.156525,US,New Jersey,gbif,2022,3923660133
Lycorma delicatula,-74.015709,40.692566,US,New York,gbif,2022,3947449206
Lycorma delicatula,-80.002364,40.610663,US,Pennsylvania,gbif,2022,3947608997
Lycorma delicatula,-74.091701,40.916448,US,New Jersey,gbif,2022,3947613399
Lycorma delicatula,-76.73568,39.731882,US,Pennsylvania,gbif,2023,4121258746
Lycorma delicatula,-73.845999,41.041443,US,New York,gbif,2023,4129937782
Lycorma delicatula,-74.136944,40.152819,US,New Jersey,gbif,2023,4162249084
Lycorma delicatula,-80.088082,40.247732,US,Pennsylvania,gbif,2023,4162568401
Lycorma delicatula,-75.535842,40.587513,US,Pennsylvania,gbif,2023,4165427288
Lycorma delicatula,-73.925581,40.771358,US,New York,gbif,2023,4165709306
Lycorma delicatula,-73.894988,40.890575,US,New York,gbif,2023,4177365174
Lycorma delicatula,-75.234506,40.080619,US,Pennsylvania,gbif,2023,4424105788
Lycorma delicatula,-79.746552,40.476176,US,Pennsylvania,gbif,2023,4430561102
Lycorma delicatula,-79.992511,40.421121,US,Pennsylvania,gbif,2023,4847039277
Lycorma delicatula,-76.916923,39.212445,US,Maryland,gbif,2024,4901300080
Lycorma delicatula,-76.617813,39.32608,US,Maryland,gbif,2024,4908572419
Lycorma delicatula,128.145184,37.457988,KR,Gangwon-do,gbif,2024,4919312928
Lycorma delicatula,-76.808931,39.208053,US,Maryland,gbif,2024,4919520689
Lycorma delicatula,-76.679447,39.154168,US,Maryland,gbif,2024,4921638467
Lycorma delicatula,-73.630272,41.291703,US,New York,gbif,2024,4923577250
Lycorma delicatula,-74.906425,38.931738,US,New Jersey,gbif,2024,4926226801
Lycorma delicatula,-74.815276,39.101537,US,New Jersey,gbif,2024,4936111782
Lycorma delicatula,-73.911211,41.3082,US,New York,gbif,2024,4946527314
Lycorma delicatula,-78.638282,39.291436,US,West Virginia,gbif,2024,4976231790
Lycorma delicatula,-73.987678,40.714153,US,New York,gbif,2025,5167573817
Lycorma delicatula,-77.355173,39.334095,US,Maryland,gbif,2025,5168061768
Lycorma delicatula,-77.530908,39.181801,US,Virginia,gbif,2025,5168507672
Lycorma delicatula,-77.024311,38.89061,US,District of Columbia,gbif,2025,5187779215
Lycorma delicatula,-84.386844,33.784567,US,Georgia,gbif,2025,5230249931
Lycorma delicatula,-80.175361,40.315922,US,Pennsylvania,gbif,2025,5230404980
Lycorma delicatula,-78.035386,39.702108,US,Maryland,gbif,2025,5230540857
Lycorma delicatula,-79.89841,40.581443,US,Pennsylvania,gbif,2025,5231421015
Lycorma delicatula,-74.654181,40.336905,US,New Jersey,gbif,2025,5238432759
Lycorma delicatula,-76.723442,39.06935,US,Maryland,gbif,2025,5292290034
Lycorma delicatula,-77.7296,39.32762,US,Maryland,gbif,2025,5292534796
Lycorma delicatula,-73.961738,40.725058,US,New York,gbif,2025,5759616830
Lycorma delicatula,-80.315189,40.518046,US,Pennsylvania,gbif,2025,5761049911
Lycorma delicatula,-77.258201,39.5963,US,Maryland,gbif,2025,5828171442
Lycorma delicatula,-77.025817,38.883525,US,District of Columbia,gbif,2025,5828211891
Lycorma delicatula,-78.502,38.074117,US,Virginia,gbif,2025,5828439062
Lycorma delicatula,-71.802423,42.263226,US,Massachusetts,gbif,2025,5828649119
Lycorma delicatula,-83.608627,41.720169,US,Ohio,gbif,2025,5830818660
Lycorma delicatula,-76.454035,38.444334,US,Maryland,gbif,2025,5837879019
Lycorma delicatula,-80.061719,41.114333,US,Pennsylvania,gbif,2025,5837926364
Lycorma delicatula,-77.92524,39.551568,US,West Virginia,gbif,2023,5837973271
Lycorma delicatula,-79.957445,40.431305,US,Pennsylvania,gbif,2025,5844140458
Lycorma delicatula,-74.110961,40.686288,US,New Jersey,gbif,2025,5868141310
Lycorma delicatula,-74.091499,41.132258,US,New York,gbif,2025,5889610410
Lycorma delicatula,-74.552051,40.744776,US,New Jersey,gbif,2025,5890427615
Lycorma delicatula,-77.106644,38.895438,US,Virginia,gbif,2026,6253248330
Lycorma delicatula,-79.931708,39.772412,US,Pennsylvania,gbif,2026,6352662886
Lycorma delicatula,-74.057867,40.320545,US,New Jersey,gbif,2023,5087907149
Lycorma delicatula,-77.332439,38.843002,US,Virginia,gbif,2025,5167505807
Lycorma delicatula,127.043481,37.553147,KR,Seoul,gbif,2025,5198973261
Lycorma delicatula,-77.199578,38.643665,US,Virginia,gbif,2025,5216013912
Lycorma delicatula,-75.328048,39.9875,US,Pennsylvania,gbif,2020,2634150371
Lycorma delicatula,-75.293167,40.100095,US,Pennsylvania,gbif,2020,2813878065
Lycorma delicatula,-75.526788,40.068072,US,Pennsylvania,gbif,2020,2864862334
Lycorma delicatula,-76.098564,40.910347,US,Pennsylvania,gbif,2021,3355239497
Lycorma delicatula,-75.473612,40.056797,US,Pennsylvania,gbif,2022,3858864345
Lycorma delicatula,-74.305655,40.347412,US,New Jersey,gbif,2022,3873681959
Lycorma delicatula,-74.004469,40.647922,US,New York,gbif,2022,3881802903
Lycorma delicatula,-79.931663,40.432095,US,Pennsylvania,gbif,2022,3963498123
Lycorma delicatula,-73.960005,40.790449,US,New York,gbif,2023,4116344186
Lycorma delicatula,-73.889725,40.901745,US,New York,gbif,2023,4134139000
Lycorma delicatula,-80.001727,40.453444,US,Pennsylvania,gbif,2023,4137818681
Lycorma delicatula,116.400983,39.968997,CN,Beijing,gbif,2023,4138120832
Lycorma delicatula,-79.708924,40.332796,US,Pennsylvania,gbif,2023,4162321343
Lycorma delicatula,-73.726387,40.936493,US,New York,gbif,2023,4171503459
Lycorma delicatula,-76.098494,40.910458,US,Pennsylvania,gbif,2023,4407528512
Lycorma delicatula,-73.966138,40.794832,US,New York,gbif,2023,4407541798
Lycorma delicatula,-73.953894,41.053134,US,New York,gbif,2023,4430554945
Lycorma delicatula,-74.638778,40.828067,US,New Jersey,gbif,2023,4431258601
Lycorma delicatula,-74.447894,40.501644,US,New Jersey,gbif,2021,4599726555
Lycorma delicatula,-76.619142,39.412272,US,Maryland,gbif,2024,4936060847
Lycorma delicatula,-76.720742,39.066467,US,Maryland,gbif,2024,4945583810
Lycorma delicatula,-76.948933,39.103425,US,Maryland,gbif,2024,4945861794
Lycorma delicatula,-78.848755,38.431683,US,Virginia,gbif,2024,4946082691
Lycorma delicatula,-80.341442,40.763234,US,Pennsylvania,gbif,2024,4950556475
Lycorma delicatula,-77.081642,38.894789,US,Virginia,gbif,2025,5153685240
Lycorma delicatula,-73.961953,40.6633,US,New York,gbif,2025,5166872177
Lycorma delicatula,-77.531585,39.179553,US,Virginia,gbif,2025,5176677250
Lycorma delicatula,-73.923103,40.875933,US,New York,gbif,2025,5176775668
Lycorma delicatula,-77.013929,38.980681,US,Maryland,gbif,2025,5199082730
Lycorma delicatula,-77.113989,38.835433,US,Virginia,gbif,2025,5238032878
Lycorma delicatula,-77.170058,39.110306,US,Maryland,gbif,2025,5292290606
Lycorma delicatula,-77.358216,39.531654,US,Maryland,gbif,2025,5827663031
Lycorma delicatula,-73.908459,40.686171,US,New York,gbif,2025,5828800716
Lycorma delicatula,-84.697248,39.132795,US,Ohio,gbif,2025,5830617638
Lycorma delicatula,-80.827583,40.62468,US,Ohio,gbif,2025,5830670718
Lycorma delicatula,-76.528608,38.787514,US,Maryland,gbif,2025,5840253019
Lycorma delicatula,-77.206197,39.0429,US,Maryland,gbif,2025,6162884288
Lycorma delicatula,-76.876275,39.104236,US,Maryland,gbif,2026,6186160583
Lycorma delicatula,-72.542724,40.989407,US,New York,gbif,2026,6352897805
Lycorma delicatula,-73.920493,40.881252,US,New York,gbif,2025,5176870561
Lycorma delicatula,-73.94622,40.742062,US,New York,gbif,2025,5176987143
Lycorma delicatula,-80.018703,40.445379,US,Pennsylvania,gbif,2025,5231249771
Lycorma delicatula,-72.922382,41.316463,US,Connecticut,gbif,2024,5281825684
Lycorma delicatula,-73.917625,40.6125,US,New York,gbif,2025,5282006341
Lycorma delicatula,-72.486787,41.863125,US,Connecticut,gbif,2025,5291866111
Lycorma delicatula,-81.608126,41.505174,US,Ohio,gbif,2025,5292118468
Lycorma delicatula,-77.082114,38.894542,US,Virginia,gbif,2025,5292527568
Lycorma delicatula,-77.081653,38.894864,US,Virginia,gbif,2025,5759949684
Lycorma delicatula,-77.186395,39.099459,US,Maryland,gbif,2025,5830518387
Lycorma delicatula,-77.864464,40.802486,US,Pennsylvania,gbif,2025,5868142264
Lycorma delicatula,-79.179747,37.337528,US,Virginia,gbif,2025,5908794932
Lycorma delicatula,-77.081725,38.894819,US,Virginia,gbif,2026,6320883389
Lycorma delicatula,-77.859846,40.799104,US,Pennsylvania,gbif,2025,6320889817
Lycorma delicatula,-77.127121,39.860928,US,Pennsylvania,gbif,2026,6320957605
Lycorma delicatula,-75.926875,40.335648,US,Pennsylvania,gbif,2020,2634176436
Lycorma delicatula,126.961399,37.521383,KR,Seoul,gbif,2020,2864777124
Lycorma delicatula,-75.103592,40.217977,US,Pennsylvania,gbif,2020,3031958037
Lycorma delicatula,-74.433754,40.501484,US,New Jersey,gbif,2021,3384942985
Lycorma delicatula,-73.962059,40.795208,US,New York,gbif,2022,3858981385
Lycorma delicatula,-74.252821,40.213474,US,New Jersey,gbif,2022,3881907368
Lycorma delicatula,-76.401345,39.48963,US,Maryland,gbif,2022,3892298643
Lycorma delicatula,-76.676513,40.375122,US,Pennsylvania,gbif,2022,3902399745
Lycorma delicatula,-73.95056,40.808081,US,New York,gbif,2022,3903213605
Lycorma delicatula,-77.911993,39.423386,US,West Virginia,gbif,2022,3903485422
Lycorma delicatula,-78.756004,39.631302,US,Maryland,gbif,2022,3947669097
Lycorma delicatula,-75.618737,39.826992,US,Delaware,gbif,2022,3985759699
Lycorma delicatula,-75.668074,41.41096,US,Pennsylvania,gbif,2023,4127156239
Lycorma delicatula,-73.969217,40.782014,US,New York,gbif,2023,4129717220
Lycorma delicatula,-73.893212,40.901398,US,New York,gbif,2023,4134228437
Lycorma delicatula,-73.798973,40.764428,US,New York,gbif,2023,4165780378
Lycorma delicatula,-79.94918,40.443028,US,Pennsylvania,gbif,2023,4171837468
Lycorma delicatula,-78.165276,38.887573,US,Virginia,gbif,2023,4414364547
Lycorma delicatula,-73.909283,40.882218,US,New York,gbif,2023,4416645276
Lycorma delicatula,-80.048601,40.342547,US,Pennsylvania,gbif,2023,4416788207
Lycorma delicatula,-73.931299,40.862561,US,New York,gbif,2023,4416792584
Lycorma delicatula,-78.868126,37.611442,US,Virginia,gbif,2023,4430772941
Lycorma delicatula,-79.031243,40.453086,US,Pennsylvania,gbif,2025,5838091603
Lycorma delicatula,-71.420286,41.817396,US,Rhode Island,gbif,2025,5908967236
Lycorma delicatula,-76.830959000000007,39.140351,US,Maryland,gbif,2025,5920153905
Lycorma delicatula,-77.077919,38.908225,US,District of Columbia,gbif,2026,6252087230
Lycorma delicatula,-76.587028,40.139366,US,Pennsylvania,gbif,2021,6273205886
Lycorma delicatula,-73.958253,40.723553,US,New York,gbif,2026,6333922878
Lycorma delicatula,-75.482322,40.115147,US,Pennsylvania,gbif,2026,6353227573
Lycorma delicatula,-76.963046,38.883115,US,District of Columbia,gbif,2025,5140686716
Lycorma delicatula,-77.396416,38.46711,US,Virginia,gbif,2025,5140894747
Lycorma delicatula,-77.453354,38.854134,US,Virginia,gbif,2025,5168295840
Lycorma delicatula,-79.975231,40.791362,US,Pennsylvania,gbif,2025,5205938384
Lycorma delicatula,-77.188617,39.113708,US,Maryland,gbif,2025,5230887613
Lycorma delicatula,-77.226028,39.122578,US,Maryland,gbif,2025,5231322497
Lycorma delicatula,-74.751169,41.057196,US,New Jersey,gbif,2025,5282427167
Lycorma delicatula,-77.110124,38.911982,US,Virginia,gbif,2025,5828106807
Lycorma delicatula,-80.109878,37.273238,US,Virginia,gbif,2025,5828629406
Lycorma delicatula,-83.549278,41.629137,US,Ohio,gbif,2025,5830337671
Lycorma delicatula,-77.059228,38.861063,US,Virginia,gbif,2025,5830852697
Lycorma delicatula,-73.93297,41.7217,US,New York,gbif,2025,5837745107
Lycorma delicatula,-74.015677,40.221125,US,New Jersey,gbif,2025,5839903772
Lycorma delicatula,-77.743583,39.322303,US,West Virginia,gbif,2025,5868009479
Lycorma delicatula,-77.011581,39.057496,US,Maryland,gbif,2025,5890405670
Lycorma delicatula,116.396042,40.03166,CN,Beijing,gbif,2026,6147423163
Lycorma delicatula,-83.096706,40.017637,US,Ohio,gbif,2026,6320239715
Lycorma delicatula,-77.183845,38.87748,US,Virginia,gbif,2026,6352966120
Lycorma delicatula,-75.51138,40.254933,US,Pennsylvania,gbif,2018,1890084214
Lycorma delicatula,-75.45717,40.197767,US,Pennsylvania,gbif,2019,2397575849
Lycorma delicatula,-75.52993,40.787165,US,Pennsylvania,gbif,2020,2873787155
Lycorma delicatula,-74.510162,40.517947,US,New Jersey,gbif,2021,3307203725
Lycorma delicatula,-75.676872,39.873272,US,Pennsylvania,gbif,2021,3338101293
Lycorma delicatula,-74.675072,40.790253,US,New Jersey,gbif,2021,3385185182
Lycorma delicatula,-75.886738,40.448817,US,Pennsylvania,gbif,2021,3415536044
Lycorma delicatula,-75.078442,40.130434,US,Pennsylvania,gbif,2022,3859786107
Lycorma delicatula,-74.719136,40.441413,US,New Jersey,gbif,2022,3860381245
Lycorma delicatula,-73.705055,40.957438,US,New York,gbif,2022,3888918681
Lycorma delicatula,-74.065792,39.964592,US,New Jersey,gbif,2022,3903098694
Lycorma delicatula,-74.036644,41.021225,US,New Jersey,gbif,2023,4126896937
Lycorma delicatula,-74.264695,40.818724,US,New Jersey,gbif,2022,4162169447
Lycorma delicatula,-75.387519,40.045902,US,Pennsylvania,gbif,2023,4162506929
Lycorma delicatula,-73.879946,40.853456,US,New York,gbif,2023,4405514574
Lycorma delicatula,-79.777131,40.438569,US,Pennsylvania,gbif,2023,4413896664
Lycorma delicatula,-81.694361,41.499221,US,Ohio,gbif,2023,4414272973
Lycorma delicatula,-79.837455,40.487392,US,Pennsylvania,gbif,2024,4872084638
Lycorma delicatula,-80.100993,40.335507,US,Pennsylvania,gbif,2024,4875020777
Lycorma delicatula,-77.689494,38.882025,US,Virginia,gbif,2024,4903728751
Lycorma delicatula,-75.635635,39.682912,US,Delaware,gbif,2024,4910990045
Lycorma delicatula,-73.895217,40.754425,US,New York,gbif,2024,4919387202
Lycorma delicatula,-74.568026,40.875167,US,New Jersey,gbif,2024,4919452089
Lycorma delicatula,-76.853042,39.139645,US,Maryland,gbif,2024,4954262661
Lycorma delicatula,-74.040501,40.209121,US,New Jersey,gbif,2024,4973819810
Lycorma delicatula,-73.008819,41.24575,US,Connecticut,gbif,2024,4974100663
Lycorma delicatula,-79.735268,40.474797,US,Pennsylvania,gbif,2025,5063483163
Lycorma delicatula,-79.924028,40.491353,US,Pennsylvania,gbif,2024,5076730135
Lycorma delicatula,-76.532763,39.208785,US,Maryland,gbif,2025,5140805570
Lycorma delicatula,-73.922762,41.285745,US,New York,gbif,2025,5167288270
Lycorma delicatula,-77.080742,38.895508,US,Virginia,gbif,2025,5215870475
Lycorma delicatula,-73.978067,40.766403,US,New York,gbif,2025,5292262233
Lycorma delicatula,-77.570661,39.133354,US,Virginia,gbif,2025,5760986532
Lycorma delicatula,-71.148422,42.673983,US,Massachusetts,gbif,2025,5837836373
Lycorma delicatula,-86.496157,42.068406,US,Michigan,gbif,2025,5837889654
Lycorma delicatula,-71.308901,41.724087,US,Rhode Island,gbif,2025,5840276465
Lycorma delicatula,-74.704583,41.24188,US,New Jersey,gbif,2025,5889377724
Lycorma delicatula,-79.77092,40.17352,US,Pennsylvania,gbif,2025,5890182309
Lycorma delicatula,-81.337622,41.149136,US,Ohio,gbif,2025,5892583140
Lycorma delicatula,-76.705643,38.667956,US,Maryland,gbif,2025,5897412894
Lycorma delicatula,-77.081806,38.894753,US,Virginia,gbif,2026,6235226653
Lycorma delicatula,-79.965551,39.631769,US,West Virginia,gbif,2026,6321211401
